video_id,title,category_id,video_duration,tags_count,views,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
UaAYgxCH3_g,【大阪】親子連れで賑わう大阪の大人気ベーカリー！ライフスタイルブランドが手掛ける想いをこめたパン作り 第73話｜堺市「ペサベーカリー」,19,2796.0,49,54717,https://i.ytimg.com/vi/UaAYgxCH3_g/hqdefault.jpg,1690,186,2025-01-11T11:00:37Z,388000,ライフスタイル,thumbnails/UaAYgxCH3_g.jpg,7,3,107.1549537037037,61.58187353734186
eQbdOQx7GLQ,日産 エクストレイル コンセプトカー 【東京オートサロン2025出展車】ライフスタイルを広げるSUVカスタマイズを提案！ 災害対策のキャラバンも進化!! E-CarLife with 五味やすたか,2,1795.0,18,48662,https://i.ytimg.com/vi/eQbdOQx7GLQ/hqdefault.jpg,924,204,2024-12-24T06:00:33Z,1040000,ライフスタイル,thumbnails/eQbdOQx7GLQ.jpg,5,2,97.41622106481482,82.07075985752282
OWBBkwORMSY,【ひなたライフ】商品のご紹介🤗 #hinatalife #ひなたライフ #ひなたライフスタイル #時短 #時短料理 #時短家電 #便利グッズ,22,59.0,5,42325,https://i.ytimg.com/vi/OWBBkwORMSY/hqdefault.jpg,485,207,2024-12-21T09:00:19Z,27600,ライフスタイル,thumbnails/OWBBkwORMSY.jpg,4,3,79.96266203703703,43.32757228606682
G34EmVuvhe8,【お正月スペシャル(ライフスタイル)】毎年恒例年末ランチ&2024年ベストバイ！！ランチがてらメンバー全員の今年買ってよかったモノを車中トーク！！,22,2089.0,79,36799,https://i.ytimg.com/vi/G34EmVuvhe8/hqdefault.jpg,798,196,2025-01-01T11:00:18Z,51900,ライフスタイル,thumbnails/G34EmVuvhe8.jpg,9,5,95.45586226851852,20.260449311708378
zIjs8SgT0Qw,【キヨ】その日暮らしのライフスタイル【切り抜き】,22,912.0,0,35954,https://i.ytimg.com/vi/zIjs8SgT0Qw/hqdefault.jpg,374,216,2024-12-12T09:11:38Z,4220,ライフスタイル,thumbnails/zIjs8SgT0Qw.jpg,0,0,111.29664351851852,43.83856932057306
hMQiATGwf6U,【ひなたライフ】商品のご紹介🤗 #hinatalife #ひなたライフ #ひなたライフスタイル #収納ケース #収納アイデア,22,40.0,5,35787,https://i.ytimg.com/vi/hMQiATGwf6U/hqdefault.jpg,823,214,2024-12-14T09:00:47Z,27600,ライフスタイル,thumbnails/hMQiATGwf6U.jpg,3,2,78.54802662037036,22.189053776216877
G-vNXivsAHg,床掃除が面倒な人のライフスタイル,28,24.0,0,28638,https://i.ytimg.com/vi/G-vNXivsAHg/hqdefault.jpg,14,191,2025-01-06T09:30:09Z,68000,ライフスタイル,thumbnails/G-vNXivsAHg.jpg,2,1,67.51445601851852,20.80768870553657
QgnyaOqEoec,3ヶ月で個人で稼げるスキルをマスターし、最短で自由なライフスタイルを手に入れる方法【完全ロードマップ】,26,3858.0,0,24714,https://i.ytimg.com/vi/QgnyaOqEoec/hqdefault.jpg,496,198,2024-12-30T10:00:20Z,47400,ライフスタイル,thumbnails/QgnyaOqEoec.jpg,1,1,109.48690972222222,126.19488786559242
WzgMqE3b9EU,⭐️WE ARE ON THE HUNT FOR A NEW PERFUME SCENT PART 3⭐️ NOYZ 12:00 ⭐️ #perfume #shorts #lifestyle,22,59.0,0,23512,https://i.ytimg.com/vi/WzgMqE3b9EU/hqdefault.jpg,0,210,2024-12-18T19:00:21Z,406000,ライフスタイル,thumbnails/WzgMqE3b9EU.jpg,3,1,79.74300925925925,17.098895457467133
MOCVX0hjgmQ,4 Essential Finesse Baits for Bass Fishing Success,17,396.0,5,21415,https://i.ytimg.com/vi/MOCVX0hjgmQ/hqdefault.jpg,3529,199,2024-12-29T15:00:19Z,376000,ライフスタイル,thumbnails/MOCVX0hjgmQ.jpg,1,1,64.93427083333333,36.65524628023346
mmWLNov-aY0,怪獣酒場で激ウマグルメをご紹介！！『ウル活ライフ Aマッソ加納がウルトラ沼にはまるまで』＃23,1,33.0,0,16853,https://i.ytimg.com/vi/mmWLNov-aY0/hqdefault.jpg,702,189,2025-01-08T09:00:52Z,3030000,ライフスタイル,thumbnails/mmWLNov-aY0.jpg,4,1,79.41824652777778,57.07399969593213
FdqucWrXFNA,【60代の暮らし】パリジェンヌをめざす新年会コーデ、100円ショップ購入品、60代ライフスタイル,22,500.0,0,12174,https://i.ytimg.com/vi/FdqucWrXFNA/hqdefault.jpg,334,186,2025-01-11T10:52:28Z,201,ライフスタイル,thumbnails/FdqucWrXFNA.jpg,3,3,95.72921296296296,25.187623891689096
Be_q4bzP2kk,Clever Baby Tips Every New Parent Needs to Know! 💕 #parenting #baby #tips,26,149.0,38,11473,https://i.ytimg.com/vi/Be_q4bzP2kk/hqdefault.jpg,0,199,2024-12-29T12:00:14Z,669000,ライフスタイル,thumbnails/Be_q4bzP2kk.jpg,1,1,75.92204861111111,56.507204087557
tKLNSxHwKiM,How to Replace Boat Trailer Bunk Carpet | Step-By-Step Guide,17,382.0,3,10626,https://i.ytimg.com/vi/tKLNSxHwKiM/hqdefault.jpg,2312,210,2024-12-18T15:05:00Z,376000,ライフスタイル,thumbnails/tKLNSxHwKiM.jpg,2,2,109.08958912037038,33.69327929065381
ZDI0_X14_SI,Brilliant Lipstick Tricks 💄✨ Makeup Sneak Secrets! 💋🍓 #lipstick #makeup #sneak,26,177.0,38,9947,https://i.ytimg.com/vi/ZDI0_X14_SI/hqdefault.jpg,0,211,2024-12-17T10:00:28Z,669000,ライフスタイル,thumbnails/ZDI0_X14_SI.jpg,4,2,77.52756944444444,51.57075487392105
iCtC8L-Lr_g,【ルームツアー】防音スタジオのあるサーファーズハウス｜物理学夫が導き出した建築場所は？｜東向きがネクストスタンダード｜ライフスタイルを諦めない奥様のスタジオにも潜入｜4LDK＋書斎＋α,26,1094.0,35,8607,https://i.ytimg.com/vi/iCtC8L-Lr_g/hqdefault.jpg,475,215,2024-12-13T09:56:00Z,19000,ライフスタイル,thumbnails/iCtC8L-Lr_g.jpg,2,2,114.53110532407408,63.76966759080506
kBIHFibdWTc,【リゾートホテル宿泊記】〝グランディスタイル沖縄読谷ホテル&リゾート”に宿泊しました♪大人のためのライフスタイルリゾートをご紹介します,19,1722.0,5,6398,https://i.ytimg.com/vi/kBIHFibdWTc/hqdefault.jpg,568,186,2025-01-11T10:00:45Z,7710,ライフスタイル,thumbnails/kBIHFibdWTc.jpg,3,2,59.69418402777778,72.39781513513931
N3DkkmhyLPk,50代ライフスタイル・3泊4日香港ひとり旅を楽しむアラ還　沙頭角にも行ってみた,22,1887.0,0,6154,https://i.ytimg.com/vi/N3DkkmhyLPk/hqdefault.jpg,1475,214,2024-12-14T01:41:00Z,2210,ライフスタイル,thumbnails/N3DkkmhyLPk.jpg,23,5,106.2219212962963,18.861341438843937
c17hiPFRqgM,#フリーランス #ライフスタイル #休日の過ごし方 #ルーティン,22,61.0,0,5954,https://i.ytimg.com/vi/c17hiPFRqgM/hqdefault.jpg,0,213,2024-12-15T00:22:31Z,5580,ライフスタイル,thumbnails/c17hiPFRqgM.jpg,6,3,89.24681712962963,15.94922421104404
KlbrdCpw4Y4,Lifestyle Hacks for Better Health 🌱💪,27,44.0,6,4562,https://i.ytimg.com/vi/KlbrdCpw4Y4/hqdefault.jpg,459,201,2024-12-27T15:00:31Z,1010000,ライフスタイル,thumbnails/KlbrdCpw4Y4.jpg,3,2,80.89088541666666,16.907867120412636
4xNesW_VN-I,Real #entrepreneur #onlinebusiness #ecommerce #dropshipping #marketing #business #ecom,27,11.0,0,56162586,https://i.ytimg.com/vi/4xNesW_VN-I/hqdefault.jpg,0,193,2025-01-04T16:22:06Z,30800,ビジネス,thumbnails/4xNesW_VN-I.jpg,3,1,39.11527777777778,31.196478958414584
_fxas7cYC84,Tour de Business Class ✈️ #Shorts #Funcho,24,80.0,0,30814062,https://i.ytimg.com/vi/_fxas7cYC84/hqdefault.jpg,0,214,2024-12-14T07:07:27Z,7890000,ビジネス,thumbnails/_fxas7cYC84.jpg,16,4,65.26112847222223,28.5442401878664
3Dv0Tl8LaWw,Storytime! My WORST childhood business idea!,24,27.0,31,23387576,https://i.ytimg.com/vi/3Dv0Tl8LaWw/hqdefault.jpg,673,206,2024-12-22T20:43:17Z,2800000,ビジネス,thumbnails/3Dv0Tl8LaWw.jpg,3,1,94.05973958333334,65.87216053841749
d4S6odB4BKI,ギャップがエグすぎるリーゼントニキｗｗｗ #月曜から夜ふかし #マツコ #村上信五,23,43.0,0,21211333,https://i.ytimg.com/vi/d4S6odB4BKI/hqdefault.jpg,0,204,2024-12-24T12:20:02Z,88100,ビジネス,thumbnails/d4S6odB4BKI.jpg,11,3,40.0734375,41.28662158291222
UU5CfQ031X8,Protein Bar business #shorts,27,55.0,0,14923586,https://i.ytimg.com/vi/UU5CfQ031X8/hqdefault.jpg,0,186,2025-01-11T13:00:39Z,180000,ビジネス,thumbnails/UU5CfQ031X8.jpg,9,3,78.90870370370371,51.724357141476716
JvXZEYHGdLU,Qatar Business Class  #hindi #travel,26,168.0,3,13415044,https://i.ytimg.com/vi/JvXZEYHGdLU/hqdefault.jpg,0,213,2024-12-15T00:00:20Z,7850000,ビジネス,thumbnails/JvXZEYHGdLU.jpg,8,5,46.999322916666664,40.48260428490823
Mt-BREO-_js,Make Amazing Slipper By Small Machines - Start Your Business 😱 #ytshorts #shorts,27,60.0,17,8356329,https://i.ytimg.com/vi/Mt-BREO-_js/hqdefault.jpg,80,199,2024-12-29T07:30:15Z,1030000,ビジネス,thumbnails/Mt-BREO-_js.jpg,3,2,60.5953125,27.963147543235756
xgn-LLUsjuc,Kajju chikki 50 kgs ❤️ 🧁 sweets & pickleles DP FOOD Business,24,60.0,0,8358407,https://i.ytimg.com/vi/xgn-LLUsjuc/hqdefault.jpg,0,211,2024-12-17T11:28:22Z,1460000,ビジネス,thumbnails/xgn-LLUsjuc.jpg,5,3,108.27660300925926,45.274803440608636
B9GfbYbVUYM,Start Dona Pattal Making Business By Small Machine 😱 #ytshorts #shorts,27,59.0,18,6966854,https://i.ytimg.com/vi/B9GfbYbVUYM/hqdefault.jpg,70,207,2024-12-21T07:46:17Z,1030000,ビジネス,thumbnails/B9GfbYbVUYM.jpg,8,4,64.3912673611111,36.3466378887218
MZZjO_QNIo8,Container renting business truth #hiiem #facts #sagaragravat,22,59.0,0,3382423,https://i.ytimg.com/vi/MZZjO_QNIo8/hqdefault.jpg,0,197,2024-12-31T05:30:05Z,257000,ビジネス,thumbnails/MZZjO_QNIo8.jpg,0,0,68.79549768518518,45.25880878753878
8W4bLxQAQgQ,The Billionaire Trying To Live Forever | Life Extended | Business Insider,25,925.0,2,2680943,https://i.ytimg.com/vi/8W4bLxQAQgQ/hqdefault.jpg,1430,209,2024-12-19T16:00:06Z,10100000,ビジネス,thumbnails/8W4bLxQAQgQ.jpg,1,1,88.11692708333334,17.95208167236538
rYp648pN2oc,Today’s Stock Market News LIVE | Share Market Analysis | Business News in Hindi | ET Now Swadesh,25,0.0,24,2302811,https://i.ytimg.com/vi/rYp648pN2oc/hqdefault_live.jpg,2117,189,2025-01-08T13:59:38Z,4070000,ビジネス,thumbnails/rYp648pN2oc.jpg,2,2,64.30740162037037,105.15817086850383
Zhh-qhxG3C8,わずか二日で仕上げた完璧なプレゼン資料【田畑透斗】希望年収600万円#shorts,24,33.0,13,2320039,https://i.ytimg.com/vi/Zhh-qhxG3C8/hqdefault.jpg,717,212,2024-12-16T09:00:41Z,120000,ビジネス,thumbnails/Zhh-qhxG3C8.jpg,2,2,35.809322916666666,31.0906400232265
aiSp88CBCQ4,片道53万円のJALビジネスクラスを紹介！#shorts #jal #海外旅行,22,60.0,0,1277764,https://i.ytimg.com/vi/aiSp88CBCQ4/hqdefault.jpg,0,215,2024-12-13T12:21:05Z,19600,ビジネス,thumbnails/aiSp88CBCQ4.jpg,3,2,65.11994212962964,41.29953733939437
3zTZLkZ_j3M,What I Ate Flying to Korea Business Class,22,79.0,0,950043,https://i.ytimg.com/vi/3zTZLkZ_j3M/hqdefault.jpg,1453,209,2024-12-19T15:00:06Z,1890000,ビジネス,thumbnails/3zTZLkZ_j3M.jpg,15,5,59.016030092592594,24.373973963181896
KomWizC9eOA,Why Starting a Business💼 is Better Than a Job! 💰| Suresh Mansharamani,27,59.0,16,983800,https://i.ytimg.com/vi/KomWizC9eOA/hqdefault.jpg,762,201,2024-12-27T13:00:22Z,1120000,ビジネス,thumbnails/KomWizC9eOA.jpg,4,3,75.90410300925926,66.71032653847138
xcCVtOkO1A8,What’s Emirates NEW A350 Business Class Like?!🤑,19,53.0,0,787155,https://i.ytimg.com/vi/xcCVtOkO1A8/hqdefault.jpg,0,188,2025-01-09T17:24:41Z,1010000,ビジネス,thumbnails/xcCVtOkO1A8.jpg,4,2,67.45372685185185,33.92245177231427
Q5UFzoAcrJs,My cute clay business in one minute !,22,59.0,0,518991,https://i.ytimg.com/vi/Q5UFzoAcrJs/hqdefault.jpg,0,205,2024-12-23T06:55:00Z,255000,ビジネス,thumbnails/Q5UFzoAcrJs.jpg,6,2,83.31173611111112,49.159907351335264
9_b02-81fCE,WARNING Don't Start a T Shirt Business Until You Watch This 😨,22,73.0,19,476010,https://i.ytimg.com/vi/9_b02-81fCE/hqdefault.jpg,493,194,2025-01-03T12:39:04Z,73200,ビジネス,thumbnails/9_b02-81fCE.jpg,5,2,40.1466724537037,19.58112553974889
6GKrs5XYSCs,LIVE: Business Insider Now Streaming 24/7,25,0.0,9,360029,https://i.ytimg.com/vi/6GKrs5XYSCs/hqdefault_live.jpg,771,210,2024-12-18T16:28:40Z,10100000,ビジネス,thumbnails/6GKrs5XYSCs.jpg,1,1,123.27662037037037,110.17215314703782
cccInhjYIVQ,【ビジネスマナー】礼儀って結局何ですか？ #ビジネス #マナー,27,60.0,0,375176,https://i.ytimg.com/vi/cccInhjYIVQ/hqdefault.jpg,0,205,2024-12-22T23:33:50Z,89000,ビジネス,thumbnails/cccInhjYIVQ.jpg,1,1,103.62743055555555,53.062252093163494
-Crmg8ADo8s,【現役CA】ビジネスクラスにプライベートで乗るときの過ごし方,22,1134.0,22,312309,https://i.ytimg.com/vi/-Crmg8ADo8s/hqdefault.jpg,1159,192,2025-01-05T08:00:00Z,315000,ビジネス,thumbnails/-Crmg8ADo8s.jpg,1,1,107.20983796296296,56.643400097921656
hlcOJ3n6qkQ,【元ソニー社長】平井一夫が語る“成功するためのリーダーシップ5か条”【ローカルビジネスサテライトSP】,25,2730.0,67,303380,https://i.ytimg.com/vi/hlcOJ3n6qkQ/hqdefault.jpg,693,205,2024-12-23T08:55:00Z,62700,ビジネス,thumbnails/hlcOJ3n6qkQ.jpg,1,1,99.37381365740741,55.272746656215844
hg7kSqKTHPE,5 Business Ideas For Women in 2025 🎀✨️ #aeshthetic #shorts #shortsvideo 💕,22,17.0,0,411529,https://i.ytimg.com/vi/hg7kSqKTHPE/hqdefault.jpg,0,215,2024-12-13T11:25:32Z,5210,ビジネス,thumbnails/hg7kSqKTHPE.jpg,2,1,70.25309606481481,23.04750628149546
m58ppJNQOw4,🔥Salary Of A Business Analyst | Business Analyst Salary In 2025 | Business Analytics | #simplilearn,27,31.0,16,298544,https://i.ytimg.com/vi/m58ppJNQOw4/hqdefault.jpg,519,206,2024-12-22T14:15:04Z,5320000,ビジネス,thumbnails/m58ppJNQOw4.jpg,4,1,56.63692129629629,33.50369299283835
kTA3N9_y_PY,Best Small Business Ideas for Teens in 2025 #smallbusines #diy #handmade #homebusiness,26,11.0,3,358398,https://i.ytimg.com/vi/kTA3N9_y_PY/hqdefault.jpg,52,191,2025-01-06T15:25:11Z,13900,ビジネス,thumbnails/kTA3N9_y_PY.jpg,3,2,67.18461805555556,23.201680471457195
H5t0RyzxvHA,"【終了】セゾンプラチナビジネスアメックスで当サイト限定の入会キャンペーン開催中！最大26,000円お得になる裏技も紹介",26,445.0,10,185767,https://i.ytimg.com/vi/H5t0RyzxvHA/hqdefault.jpg,1035,188,2025-01-09T02:17:17Z,6540,ビジネス,thumbnails/H5t0RyzxvHA.jpg,1,1,129.90505208333335,70.07709700110274
kGqHppbXnfo,【転職】年収5000万円以上稼げるビジネスマンのキャリア戦略とは？#mba #mba留学 #ビジネス #外資系転職 #投資銀行,27,148.0,69,200614,https://i.ytimg.com/vi/kGqHppbXnfo/hqdefault.jpg,1550,188,2025-01-09T13:31:10Z,18000,ビジネス,thumbnails/kGqHppbXnfo.jpg,0,0,108.66141782407408,95.09400260896274
gJqZ2GTKnmw,ビジネスホテル戦争！〜日本一アパvs世界王者マリオット〜【ガイアの夜明け×テレ東系経済WEEK】,25,495.0,0,149962,https://i.ytimg.com/vi/gJqZ2GTKnmw/hqdefault.jpg,673,216,2024-12-12T09:15:02Z,2330000,ビジネス,thumbnails/gJqZ2GTKnmw.jpg,4,2,106.14553819444444,64.63276005722804
iJMvBwgWOVc,Best thermal printer for ecommerce business | #shorts,27,33.0,0,180548,https://i.ytimg.com/vi/iJMvBwgWOVc/hqdefault.jpg,0,205,2024-12-23T06:31:07Z,33700,ビジネス,thumbnails/iJMvBwgWOVc.jpg,1,1,103.81195601851852,86.92756256778159
TNjYKy4tXX0,黄金怪童【ショートドラマ】  #ビジネス #上司と部下#ショートドラマ #shorts #ドラマ,22,60.0,0,57447,https://i.ytimg.com/vi/TNjYKy4tXX0/hqdefault.jpg,207,188,2025-01-09T08:00:18Z,27300,ビジネス,thumbnails/TNjYKy4tXX0.jpg,5,3,58.70928819444445,17.158410849644593
3mSgUZU9Yws,仕事は早さ重視が最強 #銀行員あるある #ビジネス,22,165.0,0,52154,https://i.ytimg.com/vi/3mSgUZU9Yws/hqdefault.jpg,10,208,2024-12-20T08:46:26Z,151000,ビジネス,thumbnails/3mSgUZU9Yws.jpg,5,2,89.47163194444444,29.35518950588496
33Z2dvS8RwY,一服不服【ショートドラマ】  #ビジネス #上司と部下#ショートドラマ #shorts #ドラマ,22,58.0,0,32986,https://i.ytimg.com/vi/33Z2dvS8RwY/hqdefault.jpg,207,202,2024-12-26T08:00:02Z,27300,ビジネス,thumbnails/33Z2dvS8RwY.jpg,4,3,82.74674768518518,18.935494089861017
OsVYWW9mIok,善意の行方（2話）【ショートドラマ】  #ビジネス #上司と部下#ショートドラマ #shorts #ドラマ,22,59.0,0,29577,https://i.ytimg.com/vi/OsVYWW9mIok/hqdefault.jpg,207,210,2024-12-18T08:00:28Z,27300,ビジネス,thumbnails/OsVYWW9mIok.jpg,3,1,67.39753472222222,12.757133189709965
bRb5zSyym90,虚容範囲【ショートドラマ】  #ビジネス #上司と部下#ショートドラマ #shorts #ドラマ,22,60.0,0,27841,https://i.ytimg.com/vi/bRb5zSyym90/hqdefault.jpg,207,204,2024-12-24T08:00:34Z,27300,ビジネス,thumbnails/bRb5zSyym90.jpg,5,2,65.83248842592593,18.685536544526066
UeRCnind3Jo,【エアカーに関する雑学と現状】#豆知識 #社会人 #雑学 #仕事 #ビジネス #中国 #エアカー #空飛ぶクルマ #自動車 #飛行機 #スロバキア #売却 #開発,26,51.0,0,19777,https://i.ytimg.com/vi/UeRCnind3Jo/hqdefault.jpg,0,188,2025-01-09T13:04:06Z,14400,ビジネス,thumbnails/UeRCnind3Jo.jpg,2,1,114.63403356481481,15.490360382752666
lWMGJEc17co,【ホリエモン】うっかり忘れてたDeNA株 #shorts#堀江貴文#ポケモン#ビジネス #切り抜き#ポケポケ,22,61.0,0,16779,https://i.ytimg.com/vi/lWMGJEc17co/hqdefault.jpg,428,200,2024-12-27T23:47:26Z,44500,ビジネス,thumbnails/lWMGJEc17co.jpg,6,2,84.53859953703704,48.87604412782977
zPfWHZiDp7I,善意の行方（3話）【ショートドラマ】  #ビジネス #上司と部下#ショートドラマ #shorts #ドラマ,22,60.0,0,19039,https://i.ytimg.com/vi/zPfWHZiDp7I/hqdefault.jpg,207,208,2024-12-20T08:00:49Z,27300,ビジネス,thumbnails/zPfWHZiDp7I.jpg,3,2,95.65996527777777,10.517699251085102
AJAEdE0Nz8Q,奇跡のプラチナカード！セゾンプラチナビジネスアメックスが初年度年会費無料で使えて、プライオリティパスも無料発行！,19,1939.0,25,13581,https://i.ytimg.com/vi/AJAEdE0Nz8Q/hqdefault.jpg,2259,190,2025-01-07T12:00:13Z,48900,ビジネス,thumbnails/AJAEdE0Nz8Q.jpg,1,1,121.3333912037037,77.95814685232808
HEuGCjb5u3E,USスチールと日本製鉄がブチギレ#雑学 #豆知識 #ビジネス #就活 #転職 #バズれ #shorts,22,52.0,0,10492,https://i.ytimg.com/vi/HEuGCjb5u3E/hqdefault.jpg,0,193,2025-01-04T10:00:16Z,498,ビジネス,thumbnails/HEuGCjb5u3E.jpg,1,1,111.35301504629629,25.855205723464348
GL7WZUOKNek,生産性を上げるにはどうすればいいか？ #経営講座 #ビジネス #経営 #社長 #経営コンサルタント#shorts,27,55.0,17,10522,https://i.ytimg.com/vi/GL7WZUOKNek/hqdefault.jpg,755,211,2024-12-17T22:00:11Z,2390,ビジネス,thumbnails/GL7WZUOKNek.jpg,5,1,62.82907986111111,8.237740467310292
6Chf8lGsBnA,コスパよく働きたいなら「コレ」だけして！ #ビジネス #仕事 #お金 #フリーランス,26,59.0,66,10700,https://i.ytimg.com/vi/6Chf8lGsBnA/hqdefault.jpg,623,187,2025-01-10T08:55:00Z,162000,ビジネス,thumbnails/6Chf8lGsBnA.jpg,2,1,84.63466435185185,28.238166324976145
kKrY_QfDA3Y,あなたは仕事とプライベートどっちが大事？ #お金 #ビジネス #転職 #仕事,26,59.0,70,9455,https://i.ytimg.com/vi/kKrY_QfDA3Y/hqdefault.jpg,623,198,2024-12-30T08:55:00Z,162000,ビジネス,thumbnails/kKrY_QfDA3Y.jpg,2,2,98.14840277777778,33.880677836107004
g1_N5_GZXro,これは持論です。あなたはどう思う？#フリーランス #ビジネス #vlog,26,29.0,0,9339,https://i.ytimg.com/vi/g1_N5_GZXro/hqdefault.jpg,0,197,2024-12-31T04:21:52Z,45800,ビジネス,thumbnails/g1_N5_GZXro.jpg,6,3,81.4721412037037,24.708588637548186
nIyJxLZublE,2025年安定したビジネスにするためには #竹花貴騎,22,125.0,0,7086,https://i.ytimg.com/vi/nIyJxLZublE/hqdefault.jpg,230,193,2025-01-04T13:44:29Z,14400,ビジネス,thumbnails/nIyJxLZublE.jpg,2,2,69.73685185185185,18.66692905858064
31P8LmbQ53k,求人媒体のおすすめは？#ビジネス #求人媒体 #求人広告 #就活,22,59.0,0,8800,https://i.ytimg.com/vi/31P8LmbQ53k/hqdefault.jpg,0,190,2025-01-07T09:00:06Z,44600,ビジネス,thumbnails/31P8LmbQ53k.jpg,4,3,81.47358217592593,22.253254675946792
eRBwweOtpTI,㊗️180万再生!!癌細胞が本当に嫌う食品4選 　#shorts  #医療 #健康 #病気 #予防医療 #予防医学 #予防 #雑学,22,60.0,0,1862456,https://i.ytimg.com/vi/eRBwweOtpTI/hqdefault.jpg,1338,186,2025-01-11T09:30:16Z,322000,健康,thumbnails/eRBwweOtpTI.jpg,2,2,69.13391782407408,66.47997813203115
mQ3JE5KkmGk,癌細胞が本当に嫌う4つの食べ物 #医療 #健康 #病気 #予防医療 #予防医学 #予防 #雑学,22,39.0,0,786880,https://i.ytimg.com/vi/mQ3JE5KkmGk/hqdefault.jpg,0,198,2024-12-30T09:09:48Z,91100,健康,thumbnails/mQ3JE5KkmGk.jpg,4,3,75.76391203703703,74.67827392596308
-o617-6KjQ4,退職後の国民健康保険料が高い理由と安くする方法【失業保険】【基本手当】,27,712.0,9,527764,https://i.ytimg.com/vi/-o617-6KjQ4/hqdefault.jpg,1122,214,2024-12-14T09:04:13Z,32600,健康,thumbnails/-o617-6KjQ4.jpg,1,1,65.03741898148148,91.282354410002
bnBe_U08HVU,早く爪を見てください！ #健康 #テスト,23,40.0,19,508539,https://i.ytimg.com/vi/bnBe_U08HVU/hqdefault.jpg,72,206,2024-12-22T12:30:34Z,104000,健康,thumbnails/bnBe_U08HVU.jpg,2,2,126.25384837962963,33.57847306013808
m9oTkxpPbUo,ラジオ体操で健康になりたいくま,1,235.0,0,508564,https://i.ytimg.com/vi/m9oTkxpPbUo/hqdefault.jpg,172,210,2024-12-18T10:00:46Z,408000,健康,thumbnails/m9oTkxpPbUo.jpg,0,0,135.74104166666666,44.58167873876888
K1bMCts9grY,【ひろゆき×和田秀樹】※医者が絶対に教えない健康長寿の秘密を聞いてゾッとしました。【ひろゆき 論破 For education 切り抜き 夜な夜な生配信 hiroyuki コラボ 対談 癌 病気】,24,694.0,23,481614,https://i.ytimg.com/vi/K1bMCts9grY/hqdefault.jpg,722,192,2025-01-05T10:00:06Z,15800,健康,thumbnails/K1bMCts9grY.jpg,2,1,59.94668981481482,71.05065092789074
J4GaZ6lLQZQ,㊗️50万再生!!水の代わりに飲むべき神ドリンク５選 　#shorts  #医療 #健康 #病気 #予防医療 #予防医学 #予防 #雑学,22,51.0,0,522329,https://i.ytimg.com/vi/J4GaZ6lLQZQ/hqdefault.jpg,1222,187,2025-01-10T09:30:09Z,322000,健康,thumbnails/J4GaZ6lLQZQ.jpg,5,1,58.76922453703704,58.454593452779804
I80gcQZNB_A,やっぱりステーキといきなりステーキの衝撃の違い3選 #健康 #雑学,22,53.0,0,448576,https://i.ytimg.com/vi/I80gcQZNB_A/hqdefault.jpg,0,199,2024-12-29T03:00:20Z,92600,健康,thumbnails/I80gcQZNB_A.jpg,0,0,101.55759837962962,49.33127550969089
yw9Mo4QOTds,100均の食器が危険な理由5選　#健康　#雑学　#100円ショップ  #キッチングッズ,22,59.0,0,458638,https://i.ytimg.com/vi/yw9Mo4QOTds/hqdefault.jpg,0,193,2025-01-04T10:42:09Z,89200,健康,thumbnails/yw9Mo4QOTds.jpg,5,4,99.32711805555556,34.1698186313308
dYR8Hbg9XhI,腎臓を若返らせる超意外な食べ物６選！【最新研究】 　#shorts  #医療 #健康 #病気 #予防医療 #予防医学 #予防 #雑学,22,59.0,0,516718,https://i.ytimg.com/vi/dYR8Hbg9XhI/hqdefault.jpg,1222,189,2025-01-08T09:30:14Z,322000,健康,thumbnails/dYR8Hbg9XhI.jpg,0,0,109.30276041666667,58.39032539747983
9OQF43x0ZV4,体に悪いカレールーとおすすめ無添加カレー4選　#健康　#雑学　#食べ物,22,61.0,0,790994,https://i.ytimg.com/vi/9OQF43x0ZV4/hqdefault.jpg,0,210,2024-12-18T11:42:58Z,89200,健康,thumbnails/9OQF43x0ZV4.jpg,4,3,86.00861111111111,55.70159726222561
gOTaOgNNRBA,甘いモノの食べ過ぎサイン3選 #健康 #雑学,22,54.0,0,373772,https://i.ytimg.com/vi/gOTaOgNNRBA/hqdefault.jpg,0,216,2024-12-12T08:00:36Z,92600,健康,thumbnails/gOTaOgNNRBA.jpg,5,2,67.78878472222222,41.960523539627935
pxFnBPex3fQ,やさいのうたと楽しい習慣！子どもたちの健康応援ソング 🌱🎶| 0~4歳向けメドレー♪ | 子供の歌 | 童謡 | ドミキッズ | Domi Kids,27,903.0,60,352644,https://i.ytimg.com/vi/pxFnBPex3fQ/hqdefault.jpg,486,207,2024-12-21T08:00:42Z,21400,健康,thumbnails/pxFnBPex3fQ.jpg,5,4,116.68841435185185,105.70639031609521
n6zBtUzvwac,納豆の健康効果がアップする、最高な組み合わせ食材4選　#健康　#納豆　#雑学,22,60.0,0,304219,https://i.ytimg.com/vi/n6zBtUzvwac/hqdefault.jpg,0,186,2025-01-11T10:50:42Z,89200,健康,thumbnails/n6zBtUzvwac.jpg,0,0,86.24083912037037,57.299991920503224
