youtube_top_jp_bimonthly_all
video_id,title,category_id,video_duration,tags_count,views,likes,comment_count,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
UWBKC_6AQDo,見つけたら超ラッキー🌟入手困難なレア級コスメBEST3 #美容 #メイク #コスメ #コスメレビュー #コスメレポ #垢抜け #プチプラコスメ #KATE #セザンヌ #チャコット #shorts,22,52.0,0,866730,14517,38,https://i.ytimg.com/vi/UWBKC_6AQDo/hqdefault.jpg,0,11,2025-06-29T12:46:57Z,54300,メイク,thumbnails/UWBKC_6AQDo.jpg,0,0,79.41002314814810,26.997631211470100
fL0tKksYLvw,1回のでこの金額？K-POP女子アイドルのメイク代,24,43.0,0,1075592,16833,51,https://i.ytimg.com/vi/fL0tKksYLvw/hqdefault.jpg,63,12,2025-06-28T11:01:44Z,15500,メイク,thumbnails/fL0tKksYLvw.jpg,1,1,73.11222222222220,42.364597409983000
8dFc8KbvMBY,"主婦が""うさぎメイク""したら、最後に夫が…          #shorts",26,60.0,2,956058,28966,565,https://i.ytimg.com/vi/8dFc8KbvMBY/hqdefault.jpg,1146,15,2025-06-25T11:26:20Z,1440000,メイク,thumbnails/8dFc8KbvMBY.jpg,1,1,110.96329861111100,27.8615644745123
O5T20UWMtgw,プチプラのみ！フルメイクが全部で”この金額”は安すぎる🤣,24,66.0,0,853137,26137,144,https://i.ytimg.com/vi/O5T20UWMtgw/hqdefault.jpg,0,11,2025-06-29T12:08:48Z,1160000,メイク,thumbnails/O5T20UWMtgw.jpg,6,1,84.95291666666670,24.733393613964600
LZaVACEXVyc,目が大きくなるエフェクトを使ったらデカ目メイクできる説‼️‼️【検証】,22,58.0,0,992940,15916,33,https://i.ytimg.com/vi/LZaVACEXVyc/hqdefault.jpg,0,19,2025-06-21T12:00:44Z,125000,メイク,thumbnails/LZaVACEXVyc.jpg,3,1,100.85524305555600,24.10535537735310
pRuR3CX66UE,彼氏にメイクしてあげたら,25,50.0,0,1041914,26880,184,https://i.ytimg.com/vi/pRuR3CX66UE/hqdefault.jpg,5,12,2025-06-28T13:01:38Z,122000,メイク,thumbnails/pRuR3CX66UE.jpg,3,1,35.924114583333300,32.85382539464030
Szhi67Nfdck,ここまで来たK-POP女子アイドルのメイク,24,40.0,0,835633,16561,149,https://i.ytimg.com/vi/Szhi67Nfdck/hqdefault.jpg,57,27,2025-06-13T11:02:00Z,15500,メイク,thumbnails/Szhi67Nfdck.jpg,1,1,61.05211805555560,28.46269216425030
wACVzgn-3xI,【リップフォンデュ!!待望のクリア来た!!!】#新作 #コスメ #メイク #おすすめ #美容 #リップ #プチプラ #垢抜け #雑学,26,23.0,0,947537,20027,74,https://i.ytimg.com/vi/wACVzgn-3xI/hqdefault.jpg,0,17,2025-06-23T10:01:36Z,14800,メイク,thumbnails/wACVzgn-3xI.jpg,2,2,117.36901620370400,25.65760187849660
R4NH4nhDqMY,このラップメイクで時短になるって本当？,24,57.0,11,944341,14204,401,https://i.ytimg.com/vi/R4NH4nhDqMY/hqdefault.jpg,799,9,2025-07-02T08:02:00Z,704000,メイク,thumbnails/R4NH4nhDqMY.jpg,4,2,82.12203125,24.460196348606900
99MkDl_KiCk,🧜‍♀️✨ マーメイドメイクオーバータイム！ハローキティとクロミが海の中へ 🌊🐚,26,1220.0,23,475017,3974,51,https://i.ytimg.com/vi/99MkDl_KiCk/hqdefault.jpg,793,23,2025-06-17T12:00:26Z,18000,メイク,thumbnails/99MkDl_KiCk.jpg,2,1,107.1341724537040,64.3845540331086
mWc7TQH8uWw,これヤバい！キャンメイクの色がつかないうさぎ舌リップで唇盛れまくった #コスメ #美容 #メイク #プチプラ #モテる,22,17.0,0,861584,12411,69,https://i.ytimg.com/vi/mWc7TQH8uWw/hqdefault.jpg,0,20,2025-06-20T09:01:21Z,31800,メイク,thumbnails/mWc7TQH8uWw.jpg,3,1,109.05522569444400,24.27757465261490
ilWqqZ67fqE,SPEC戸田恵梨香風メイクの姉#SPEC#戸田恵梨香#メイク,22,8.0,0,1200533,12659,575,https://i.ytimg.com/vi/ilWqqZ67fqE/hqdefault.jpg,0,17,2025-06-23T11:08:07Z,168000,メイク,thumbnails/ilWqqZ67fqE.jpg,3,1,67.02892361111110,24.974027103039600
m-30j_kY0og,儚い女の子メイク！引き算メイクやってみたけど出来てるかな！？💭,20,61.0,0,807706,13741,81,https://i.ytimg.com/vi/m-30j_kY0og/hqdefault.jpg,0,22,2025-06-18T10:19:02Z,343000,メイク,thumbnails/m-30j_kY0og.jpg,1,1,82.58693287037040,32.29899867034320
hlqEbIt7lvI,メロい女メイク　イラスト@砂糖薬🐰さん,22,71.0,0,821628,30033,181,https://i.ytimg.com/vi/hlqEbIt7lvI/hqdefault.jpg,0,5,2025-07-05T12:01:26Z,191000,メイク,thumbnails/hlqEbIt7lvI.jpg,3,1,81.08385416666670,16.00756153912480
7v8h4PolOPw,Jump Rope Song Lyric Video | Squid Game: Season 3 | Netflix,24,63.0,7,43303509,128782,3298,https://i.ytimg.com/vi/7v8h4PolOPw/hqdefault.jpg,741,12,2025-06-28T13:00:00Z,9650000,ゲーム,thumbnails/7v8h4PolOPw.jpg,4,2,65.04047453703700,67.42967264471580
cNin7LZsTAE,マジで騙される #shorts #マインクラフト #マイクラ,20,10.0,2,54856555,340104,1684,https://i.ytimg.com/vi/cNin7LZsTAE/hqdefault.jpg,242,11,2025-06-30T08:00:41Z,120000,ゲーム,thumbnails/cNin7LZsTAE.jpg,0,0,44.84144097222220,18.23157077243280
UOxEifMmlgo,Squid Game Dalgona Candy Challenge,22,40.0,23,31297522,757059,8319,https://i.ytimg.com/vi/UOxEifMmlgo/hqdefault.jpg,133,13,2025-06-27T16:00:57Z,27300000,ゲーム,thumbnails/UOxEifMmlgo.jpg,8,2,75.79462384259260,55.18503257849880
tHynPgYPcd0,ItalianBrainrot one-line tower stacking! 🧱🏙️ #ItalianBrainrot #city #tower #game,20,10.0,74,36215137,167337,68,https://i.ytimg.com/vi/tHynPgYPcd0/hqdefault.jpg,80,12,2025-06-28T14:45:06Z,1490000,ゲーム,thumbnails/tHynPgYPcd0.jpg,1,1,82.8966724537037,47.56258930709630
PrVaQhZvJbk,Top War Ads Review New Level 601 Update: Battle Game #games #gameplay #gaming,20,35.0,0,16706909,105577,69,https://i.ytimg.com/vi/PrVaQhZvJbk/hqdefault.jpg,0,8,2025-07-02T15:00:47Z,309000,ゲーム,thumbnails/PrVaQhZvJbk.jpg,1,1,71.31581018518520,63.12182471121980
nSEl8t99Ypg,【GCG】『ガンダムカードゲーム』 Perfume新曲「ソーラ・ウィンド」タイアップCM,24,31.0,3,6860908,1029,58,https://i.ytimg.com/vi/nSEl8t99Ypg/hqdefault.jpg,571,16,2025-06-24T15:58:20Z,15600,ゲーム,thumbnails/nSEl8t99Ypg.jpg,1,1,145.72375578703700,27.812169696215900
-vlE4rxThLU,Top War Ads Review New Level 599 Update: Battle Game #games #gameplay #gaming,20,41.0,0,10658483,54489,23,https://i.ytimg.com/vi/-vlE4rxThLU/hqdefault.jpg,0,8,2025-07-02T11:00:03Z,309000,ゲーム,thumbnails/-vlE4rxThLU.jpg,2,2,119.69585069444400,29.76967745816710
0k7X2ZGmaOo,突然股間を見せつけてくるガボンがヤバすぎたｗｗｗ #switch2 #ガボン #マリオカート,22,63.0,0,9410360,231601,615,https://i.ytimg.com/vi/0k7X2ZGmaOo/hqdefault.jpg,0,12,2025-06-28T21:00:01Z,4880,ゲーム,thumbnails/0k7X2ZGmaOo.jpg,1,1,71.9216724537037,40.135262429808600
8CQnAI9mlwg,#クレーンゲーム #ufoキャッチャー #shorts #short #shortvideo #shortsfeed  #ROUND1 #ﾍﾞﾈｸｽ #クレゲ #フィギュア #ぬいぐるみ #ゲーム,22,80.0,0,9417111,91630,608,https://i.ytimg.com/vi/8CQnAI9mlwg/hqdefault.jpg,0,16,2025-06-24T11:00:14Z,19000,ゲーム,thumbnails/8CQnAI9mlwg.jpg,1,1,51.39906828703700,59.71469366745160
J5TSwO-YLL4,Squid Game Season 3 | Ending Scene Recap | Final Battle | Gi-Hun vs Myung-Gi Fight,1,236.0,20,4376873,29333,2144,https://i.ytimg.com/vi/J5TSwO-YLL4/hqdefault.jpg,307,13,2025-06-28T00:02:01Z,710000,ゲーム,thumbnails/J5TSwO-YLL4.jpg,2,2,55.807303240740700,50.26085053591840
h7VUxCYh1vc,"$1 vs $10,000 Squid Game!",24,1351.0,37,4365696,50591,662,https://i.ytimg.com/vi/h7VUxCYh1vc/hqdefault.jpg,514,5,2025-07-05T12:01:23Z,70200000,ゲーム,thumbnails/h7VUxCYh1vc.jpg,3,1,105.3337962962960,87.8421016409811
aPeqEO_68ow,Italianbrainrot: Finding tung tung tung sahur friends 🧠👀 #italianbrainrot #game #friends,20,10.0,74,10059332,50124,14,https://i.ytimg.com/vi/aPeqEO_68ow/hqdefault.jpg,88,6,2025-07-04T14:30:01Z,1490000,ゲーム,thumbnails/aPeqEO_68ow.jpg,0,0,96.52224537037040,55.557853959188300
VTm3RmtT86U,マリカー新作の「ウシ」のケツが汚すぎて話題になっている#ゲーム雑学 #任天堂 #マリカー,20,49.0,0,5521784,133566,1201,https://i.ytimg.com/vi/VTm3RmtT86U/hqdefault.jpg,0,25,2025-06-15T09:30:15Z,145000,ゲーム,thumbnails/VTm3RmtT86U.jpg,1,1,124.14684606481500,24.118415403503700
Qu00ZXp1R5M,誰もが待ち望んだ完全新作ゲーム『 たまごっちのプチプチおみせっち おまちど～さま！ 』,20,7464.0,12,3154194,58392,4261,https://i.ytimg.com/vi/Qu00ZXp1R5M/hqdefault.jpg,670,26,2025-06-15T08:30:26Z,5350000,ゲーム,thumbnails/Qu00ZXp1R5M.jpg,2,2,135.66491319444400,96.84363686027300
BM6j42o3b4w,Jump Rope Game Tutorial | Squid Game Season 3 | Netflix [ENG SUB],24,120.0,29,2629744,34849,1118,https://i.ytimg.com/vi/BM6j42o3b4w/hqdefault.jpg,863,12,2025-06-29T03:00:00Z,5470000,ゲーム,thumbnails/BM6j42o3b4w.jpg,3,1,144.14402777777800,39.480378793674200
61AwonOL9-4,チートすぎ草www   #ゲーム #爆笑 #勝負 #shorts #友達,22,14.0,0,5628077,98162,315,https://i.ytimg.com/vi/61AwonOL9-4/hqdefault.jpg,0,3,2025-07-08T06:00:10Z,10900,ゲーム,thumbnails/61AwonOL9-4.jpg,2,1,76.36287615740740,13.80518886670960
MBtEhlF86Gw,Squid Game 3 Rope Challenge - 360° VR Experience | Interactive Survival Game!,20,106.0,22,2175479,6753,136,https://i.ytimg.com/vi/MBtEhlF86Gw/hqdefault.jpg,2250,10,2025-06-30T10:21:17Z,331000,ゲーム,thumbnails/MBtEhlF86Gw.jpg,3,2,79.06280671296300,76.69732462496200
cIsvPOjDN5c,12年前に大流行した超名作ゲーム『 トモダチコレクション 』～END～,20,4272.0,11,1933408,60132,4316,https://i.ytimg.com/vi/cIsvPOjDN5c/hqdefault.jpg,589,10,2025-07-01T08:30:47Z,5350000,ゲーム,thumbnails/cIsvPOjDN5c.jpg,2,2,114.97475115740700,115.90047444543300
kZA_rp4I9Z0,面白そうなパズルゲーム見つけました、その２【Blockappend】,20,69.0,11,3223806,61292,119,https://i.ytimg.com/vi/kZA_rp4I9Z0/hqdefault.jpg,25,5,2025-07-06T08:15:03Z,29900,ゲーム,thumbnails/kZA_rp4I9Z0.jpg,0,0,7.939010416666670,38.25068878566590
0MMR_LbWgmQ,"付き合って6年目の彼女と""NGワードゲーム""やったら奇跡が起きた…w.w",24,60.0,0,2636529,42421,73,https://i.ytimg.com/vi/0MMR_LbWgmQ/hqdefault.jpg,0,23,2025-06-17T10:00:00Z,368000,ゲーム,thumbnails/0MMR_LbWgmQ.jpg,4,1,85.64635416666670,18.736219994795300
zDOYq5m6BkU,【イカゲーム３】大縄跳びの曲をメインキャストがアカペラ #ネットフリックス #squidgame #イカゲーム #netflix #shorts,22,29.0,0,3093220,29099,256,https://i.ytimg.com/vi/zDOYq5m6BkU/hqdefault.jpg,0,8,2025-07-02T08:59:34Z,10200,ゲーム,thumbnails/zDOYq5m6BkU.jpg,6,1,47.31539351851850,39.83588083253710
rilrfU_uzaI,デスゲームくん(仮)が来た~2回目のデスゲーム~,24,64.0,3,2868910,45023,635,https://i.ytimg.com/vi/rilrfU_uzaI/hqdefault.jpg,0,22,2025-06-19T08:30:23Z,435000,ゲーム,thumbnails/rilrfU_uzaI.jpg,2,2,59.64712962962960,43.972993476553900
WeMwe5FPrDg,悲し過ぎる洗脳【ff7リバース】#ゲーム実況,20,53.0,0,2994463,39092,342,https://i.ytimg.com/vi/WeMwe5FPrDg/hqdefault.jpg,0,11,2025-06-29T11:50:11Z,172000,ゲーム,thumbnails/WeMwe5FPrDg.jpg,2,2,31.487129629629600,37.00544389974610
h5utWzjlja8,"面白そうなパズルゲーム見つけました、その３【Blockappend】※レベル4,5は簡単すぎたのでべっつりカット",20,73.0,11,2602538,50165,334,https://i.ytimg.com/vi/h5utWzjlja8/hqdefault.jpg,25,4,2025-07-07T08:00:55Z,29900,ゲーム,thumbnails/h5utWzjlja8.jpg,0,0,10.246921296296300,37.21142824023450
S0wuGRlhCR4,【マイクラ】20回殴られると死ぬゲーム,20,75.0,11,2171745,48860,34,https://i.ytimg.com/vi/S0wuGRlhCR4/hqdefault.jpg,609,28,2025-06-13T07:30:22Z,98600,ゲーム,thumbnails/S0wuGRlhCR4.jpg,0,0,91.22579282407410,45.605563676770300
rtMvJ-zJegY,【食べ物ゲーム】トゥントゥントゥンサフールを太らせて！ #クイズ #ゲーム #暇つぶし,24,59.0,0,2271359,73919,2927,https://i.ytimg.com/vi/rtMvJ-zJegY/hqdefault.jpg,0,27,2025-06-13T10:01:32Z,550000,ゲーム,thumbnails/rtMvJ-zJegY.jpg,0,0,79.95055555555560,51.55231792858400
-IlZh6pLvJ8,絶望の世界を冒険する大傑作ホラーゲーム『 LITTLE NIGHTMARES 2  - リトルナイトメア2 - 』,20,23257.0,14,1270014,28959,1738,https://i.ytimg.com/vi/-IlZh6pLvJ8/hqdefault.jpg,613,6,2025-07-04T09:20:42Z,5350000,ゲーム,thumbnails/-IlZh6pLvJ8.jpg,1,1,55.72166087962960,69.09355449049190
TXjUIRM-_D8,当選（意味深）,20,10.0,39,2935065,31000,352,https://i.ytimg.com/vi/TXjUIRM-_D8/hqdefault.jpg,191,9,2025-07-02T08:02:00Z,100000,ゲーム,thumbnails/TXjUIRM-_D8.jpg,3,2,78.65235532407410,56.66918700456060
LBTNIgTurXo,仲間を信じて駆け抜けろ！【pushing it together】#ゲーム実況 #2人実況,20,57.0,10,2034695,15696,41,https://i.ytimg.com/vi/LBTNIgTurXo/hqdefault.jpg,100,15,2025-06-25T09:53:16Z,5440,ゲーム,thumbnails/LBTNIgTurXo.jpg,0,0,63.79462962962960,44.71595723615270
MaxRvnl_dqs,【4人実況】「 不気味な生物 」がいる謎の建物から脱出する協力型ホラーゲーム『 Emissary Zero 』,20,8927.0,12,1222971,22911,977,https://i.ytimg.com/vi/MaxRvnl_dqs/hqdefault.jpg,723,4,2025-07-07T08:30:25Z,5350000,ゲーム,thumbnails/MaxRvnl_dqs.jpg,4,1,62.9372337962963,27.16238843971700
OjFsHtOJq0E,【マイクラ】犯人の足跡から隠れ場所を推理する探偵ゲーム,20,45.0,0,2352784,41658,60,https://i.ytimg.com/vi/OjFsHtOJq0E/hqdefault.jpg,609,3,2025-07-08T07:30:15Z,98600,ゲーム,thumbnails/OjFsHtOJq0E.jpg,0,0,116.02170138888900,39.524705168812400
4B9a88h-Evo,ラウンドワンの小さいクレーンゲームってどのくらい取れるのか大検証‼️#クレーンゲーム #ゲームセンター #ゲーセン #ゲーム #clawmachine #ufoキャッチャー #ラウンドワン,22,59.0,0,2298462,13189,72,https://i.ytimg.com/vi/4B9a88h-Evo/hqdefault.jpg,0,29,2025-06-11T09:40:25Z,213000,ゲーム,thumbnails/4B9a88h-Evo.jpg,3,2,77.78324652777780,32.525048275520400
-bqKKgGk2ho,イカゲーム　ギフン死亡シーン　　　　悲しすぎる😢,22,60.0,0,2113105,25331,670,https://i.ytimg.com/vi/-bqKKgGk2ho/hqdefault.jpg,0,4,2025-07-06T12:08:13Z,4950,ゲーム,thumbnails/-bqKKgGk2ho.jpg,2,1,18.350144675925900,13.13243753028830
B44KVHrBTPo,加速の仕方爆豪みたいになってて草 #shorts #マリオカート #おすすめ,24,43.0,0,1954138,24717,704,https://i.ytimg.com/vi/B44KVHrBTPo/hqdefault.jpg,0,3,2025-07-07T09:00:30Z,144000,ゲーム,thumbnails/B44KVHrBTPo.jpg,0,0,85.31695601851850,40.93178533768750
g72SgOSuuUM,【マイクラ】揃うわけがない激ムズゲーム,20,62.0,11,1896480,35605,165,https://i.ytimg.com/vi/g72SgOSuuUM/hqdefault.jpg,609,19,2025-06-22T03:00:46Z,98600,ゲーム,thumbnails/g72SgOSuuUM.jpg,0,0,52.478368055555600,45.3979124989693
fQiJHyDdnUQ,【Switchクイズ】このSwitchを5秒で覚えて！ #クイズ #ゲーム #暇つぶし,24,59.0,0,1743964,49830,2861,https://i.ytimg.com/vi/fQiJHyDdnUQ/hqdefault.jpg,0,27,2025-06-14T08:00:54Z,550000,ゲーム,thumbnails/fQiJHyDdnUQ.jpg,5,4,87.38550347222220,49.13544887234190
2UP8BiW6xr0,#shorts   イカゲーム3 撮影現場とドラマ本編の比較！🦑【Squid Game3 】,1,17.0,29,2194370,16668,34,https://i.ytimg.com/vi/2UP8BiW6xr0/hqdefault.jpg,705,6,2025-07-04T11:30:03Z,46400,ゲーム,thumbnails/2UP8BiW6xr0.jpg,6,1,34.20508680555560,34.3338074145547
_MirblrL6kU,【ミニゲーム】イタリアンブレインロットが集結したキャラから逃げ切って！ #クイズ #ゲーム #暇つぶし,24,60.0,0,1702457,57079,2497,https://i.ytimg.com/vi/_MirblrL6kU/hqdefault.jpg,0,14,2025-06-26T10:01:06Z,550000,ゲーム,thumbnails/_MirblrL6kU.jpg,2,2,38.2221875,28.328864694373000
PynbEZP0ruE,【ミニゲーム】バレリーナシニョーラを倒して！ #クイズ #italianbrainrot #暇つぶし,24,60.0,0,1578675,46846,2180,https://i.ytimg.com/vi/PynbEZP0ruE/hqdefault.jpg,0,6,2025-07-05T06:00:20Z,550000,ゲーム,thumbnails/PynbEZP0ruE.jpg,2,2,54.69122685185190,43.1080710400681
j1TLwTg4dpk,イタリアンブレインロットの名前を思い出して‼️#ミーム #ゲーム #クイズ #暇つぶし #shorts,20,50.0,0,1735879,54414,2700,https://i.ytimg.com/vi/j1TLwTg4dpk/hqdefault.jpg,0,15,2025-06-26T07:30:31Z,209000,ゲーム,thumbnails/j1TLwTg4dpk.jpg,1,1,49.184641203703700,35.66816883172720
rb0Jm0LM3cE,サフールがトララレロの靴を奪った👟⁉️#ゲーム #クイズ #暇つぶし #ミーム #shorts,20,54.0,0,1724048,49822,2070,https://i.ytimg.com/vi/rb0Jm0LM3cE/hqdefault.jpg,0,21,2025-06-20T07:30:25Z,209000,ゲーム,thumbnails/rb0Jm0LM3cE.jpg,1,1,91.33880208333330,63.32821405783530
5sz8A2GGVJk,デスゲームくん(仮)が来た~招かれざるウイチくん~,24,76.0,9,1586672,34400,332,https://i.ytimg.com/vi/5sz8A2GGVJk/hqdefault.jpg,0,23,2025-06-18T06:39:28Z,435000,ゲーム,thumbnails/5sz8A2GGVJk.jpg,0,0,52.70701388888890,34.864874645851000
penA8HWRhSE,Squid Game Season 3 but it's ruined by AI (Part 8),24,64.0,33,974758,7430,299,https://i.ytimg.com/vi/penA8HWRhSE/hqdefault.jpg,2767,3,2025-07-07T12:06:41Z,114000,ゲーム,thumbnails/penA8HWRhSE.jpg,2,2,60.76655671296300,104.24182644388300
w3LuFHWbhGw,無料のパズルゲームTilted Tiles ※レベル16は一瞬でクリアしたのでべっつりカット,20,78.0,11,1742420,30452,54,https://i.ytimg.com/vi/w3LuFHWbhGw/hqdefault.jpg,22,13,2025-06-28T08:01:08Z,29900,ゲーム,thumbnails/w3LuFHWbhGw.jpg,0,0,18.350653935185200,30.105141999819000
xfMmgocuMVw,『スマブラ　ゲーム&ウォッチ』 #まごおば #孫が嫌いなおばあちゃん #孫とおばあちゃん #家族 #孫 #ドラマ #ショートドラマ #スマブラ #スマブラsp #switch #スイッチ,22,125.0,88,1421288,29171,129,https://i.ytimg.com/vi/xfMmgocuMVw/hqdefault.jpg,705,29,2025-06-11T09:01:20Z,158000,ゲーム,thumbnails/xfMmgocuMVw.jpg,3,1,73.94962384259260,40.56061043567700
PAEgYgfJrdY,なんにせよ嬉しい「妖怪ウォッチバスターズ白犬隊」#ゲーム #ゲーム実況 #ゲーム実況者　音源の曲名(間違ってたら申し訳ございません) Unwelcome School/BGMは概要欄,20,161.0,0,1453314,51376,144,https://i.ytimg.com/vi/PAEgYgfJrdY/hqdefault.jpg,388,13,2025-06-27T13:03:38Z,196000,ゲーム,thumbnails/PAEgYgfJrdY.jpg,0,0,26.37462384259260,20.829693148550000
VXeixttOhi4,目隠しデコレーションケーキ作りしたらおもしろすぎたww #Shorts #ゲーム #おやつ #こっちゃん,24,40.0,0,1537712,10236,38,https://i.ytimg.com/vi/VXeixttOhi4/hqdefault.jpg,0,22,2025-06-19T08:00:26Z,308000,ゲーム,thumbnails/VXeixttOhi4.jpg,8,4,71.08416087962960,33.27271165244580
6KEf_UKWsmY,ライブ中にコメント欄が固まって困惑する配信者 #shorts #vtuber #ゲーム実況,20,44.0,11,1720310,60312,109,https://i.ytimg.com/vi/6KEf_UKWsmY/hqdefault.jpg,250,12,2025-06-28T09:38:53Z,636000,ゲーム,thumbnails/6KEf_UKWsmY.jpg,0,0,58.97464699074070,50.2809049246727
h5bRzCz1soU,面白そうなパズルゲーム見つけました、その５【Blockappend】※レベル9はすぐに終わったのでばちこりカット,20,52.0,11,1584048,24101,42,https://i.ytimg.com/vi/h5bRzCz1soU/hqdefault.jpg,25,2,2025-07-09T08:00:50Z,29900,ゲーム,thumbnails/h5bRzCz1soU.jpg,1,1,6.593541666666670,30.360512078788400
_CrdLHhpNso,使うと●んでしまう技…。「さよならスパーク」【都市伝説】【泣ける話】【感動する話】【感動】【ポケモン】【pokemon】【ポケットモンスター】【ポケポケ】【アニメ】【ゲーム】【ミステリー堂】,24,41.0,16,1427772,19160,373,https://i.ytimg.com/vi/_CrdLHhpNso/hqdefault.jpg,107,8,2025-07-02T09:00:55Z,65400,ゲーム,thumbnails/_CrdLHhpNso.jpg,4,2,20.408015046296300,39.27471528863570
kFSSgC6XwbQ,【白旗の少女】#歴史 #解説 #教育 #日本軍,27,71.0,0,3880354,58355,735,https://i.ytimg.com/vi/kFSSgC6XwbQ/hqdefault.jpg,177,16,2025-06-24T09:43:24Z,296000,教育,thumbnails/kFSSgC6XwbQ.jpg,4,1,46.728680555555600,27.9268342191231
m3zOVJgTWhY,3万6000人が反対！“無償化”が引き起こす教育崩壊,25,60.0,0,2921732,81391,1498,https://i.ytimg.com/vi/m3zOVJgTWhY/hqdefault.jpg,364,6,2025-07-04T21:00:53Z,10200,教育,thumbnails/m3zOVJgTWhY.jpg,2,2,113.10118055555600,29.20538572053640
_nu4eS3ZuAA,礼儀知らずのファンを教育した選手,22,19.0,2,1870831,21299,180,https://i.ytimg.com/vi/_nu4eS3ZuAA/hqdefault.jpg,51,11,2025-06-29T10:03:10Z,840,教育,thumbnails/_nu4eS3ZuAA.jpg,6,1,72.30883680555560,26.58083825268890
gLiz_N8mx-M,ラブール警部🔍おやつチャレンジ🍬 | 新エピソード | 子供向け安全教育 | 赤ちゃんが喜ぶアニメ | 動画 | ベビーバス| BabyBus,27,1768.0,27,831915,740,0,https://i.ytimg.com/vi/gLiz_N8mx-M/hqdefault.jpg,1416,27,2025-06-14T08:00:46Z,5190000,教育,thumbnails/gLiz_N8mx-M.jpg,3,1,100.69612847222200,123.0931212481850
TQvzZZ4Dhnk,日本語修得中旦那とスパルタ教育嫁　#chanmina #ちゃんみな #ashisland #애쉬아일랜드 #찬미가 #おすすめ #ショート #shorts,22,39.0,0,1616688,30212,58,https://i.ytimg.com/vi/TQvzZZ4Dhnk/hqdefault.jpg,0,5,2025-07-05T12:30:52Z,401,教育,thumbnails/TQvzZZ4Dhnk.jpg,1,1,6.423472222222220,4.341233699497280
cmxnmT4EO_Q,教育の幅狭めてんじゃねぇよ#snowman #shorts #ラウール#それスノ,22,31.0,0,1465777,21864,87,https://i.ytimg.com/vi/cmxnmT4EO_Q/hqdefault.jpg,0,17,2025-06-24T07:36:55Z,8680,教育,thumbnails/cmxnmT4EO_Q.jpg,2,1,93.56017361111110,52.16868704581870
